Student ID,Name,Age,Gender,Grade,Attendance (%),Exam Score,GPA,Teacher ID,Subject,Classrooms,Library Books,Digital Resources,Lab Facilities,Parent Education,Household Income,Internet Access,Transport,Sports Participation,Clubs Participation,Arts Participation,Semester,Parent Satisfaction,Math Marks,Science Marks,English Marks,History Marks,Computer Science Marks
S03994,Student_3994,14,Male,11,96.12,60,3.0,T0303,Math,76,7079,39,Available,PhD,75975,No,Private,No,No,No,Semester 1,5,77,53,60,61,82
S03995,Student_3995,15,Male,7,89.02,90,4.5,T0323,English,71,6151,443,Not Available,Master,66332,No,Walk,Yes,Yes,No,Semester 2,4,72,86,97,87,94
S03996,Student_3996,17,Female,6,95.31,82,4.1,T0287,History,46,4179,43,Not Available,PhD,20847,Yes,Walk,No,Yes,No,Semester 2,5,73,70,92,65,95
S03997,Student_3997,13,Male,8,77.83,77,3.85,T0332,Geography,31,4052,142,Not Available,PhD,41886,No,Walk,No,Yes,No,Semester 1,4,90,91,91,62,59
S03998,Student_3998,11,Female,10,72.93,81,4.05,T0264,Computer Science,40,7738,217,Available,PhD,24671,Yes,Private,Yes,No,No,Semester 1,4,80,76,97,87,90
S03999,Student_3999,15,Male,11,88.48,65,3.25,T0217,Science,55,5496,149,Available,Bachelor,61504,No,Bus,No,Yes,Yes,Semester 2,3,54,54,73,62,60
S04000,Student_4000,15,Female,6,83.04,58,2.9,T0189,Science,85,1964,85,Not Available,High School,24153,No,Private,No,Yes,Yes,Semester 2,5,95,52,95,64,65
S04001,Student_4001,13,Male,9,82.79,60,3.0,T0044,Computer Science,54,6782,84,Not Available,PhD,71263,Yes,Walk,Yes,No,Yes,Semester 2,5,97,71,97,67,57
S04002,Student_4002,16,Female,6,85.8,55,2.75,T0434,Geography,23,5382,317,Not Available,Master,82338,No,Private,Yes,Yes,Yes,Semester 1,1,51,69,75,65,96
S04003,Student_4003,12,Male,8,80.84,98,4.9,T0291,Math,21,6745,316,Available,PhD,79452,Yes,Walk,No,Yes,No,Semester 2,1,96,90,98,90,95
S04004,Student_4004,16,Female,6,88.78,76,3.8,T0460,English,72,7111,414,Not Available,Bachelor,94107,Yes,Bus,No,Yes,Yes,Semester 2,4,79,93,75,99,53
S04005,Student_4005,13,Male,11,70.92,61,3.05,T0189,English,86,3600,464,Not Available,Bachelor,66033,Yes,Walk,Yes,No,No,Semester 2,3,98,51,73,91,93
S04006,Student_4006,15,Female,6,99.1,71,3.55,T0469,Geography,97,4613,67,Available,Master,50456,No,Bus,No,No,No,Semester 2,2,54,92,89,93,77
S04007,Student_4007,17,Female,6,97.74,89,4.45,T0474,Geography,47,4593,107,Available,PhD,29353,No,Bus,Yes,No,No,Semester 2,5,59,50,53,54,66
S04008,Student_4008,11,Male,6,98.06,97,4.85,T0439,History,56,8624,134,Available,PhD,85601,Yes,Private,No,Yes,Yes,Semester 2,5,96,72,98,76,67
S04009,Student_4009,17,Female,5,80.95,86,4.3,T0194,History,63,5351,457,Not Available,Master,74450,Yes,Walk,No,No,Yes,Semester 2,4,85,97,59,51,54
S04010,Student_4010,17,Male,10,85.96,70,3.5,T0270,Science,64,9378,358,Available,High School,34301,Yes,Private,No,No,No,Semester 2,4,85,74,83,90,57
S04011,Student_4011,15,Male,9,98.62,82,4.1,T0366,Math,57,4079,143,Not Available,Bachelor,30008,No,Walk,No,No,Yes,Semester 1,5,56,75,93,99,54
S04012,Student_4012,16,Male,8,97.07,66,3.3,T0260,Math,82,9292,493,Not Available,High School,25290,Yes,Walk,No,No,Yes,Semester 2,4,78,52,78,76,84
S04013,Student_4013,11,Female,9,93.71,78,3.9,T0401,Geography,81,9735,235,Not Available,High School,51474,No,Walk,No,Yes,No,Semester 2,3,81,80,75,50,72
S04014,Student_4014,10,Female,5,82.22,89,4.45,T0239,Science,24,5945,442,Available,PhD,86167,Yes,Private,Yes,No,Yes,Semester 1,5,76,76,68,63,71
S04015,Student_4015,14,Male,5,86.93,59,2.95,T0112,Science,80,5028,209,Not Available,Master,78711,No,Private,No,Yes,Yes,Semester 2,5,50,62,70,84,97
S04016,Student_4016,15,Male,11,93.79,67,3.35,T0069,History,97,8066,46,Available,Bachelor,48351,No,Walk,No,Yes,Yes,Semester 2,1,69,96,68,72,51
S04017,Student_4017,13,Female,5,78.19,96,4.8,T0408,English,25,9733,147,Available,High School,56026,No,Private,No,No,No,Semester 1,4,83,82,89,92,85
S04018,Student_4018,10,Female,10,88.79,62,3.1,T0049,Math,97,2073,217,Available,High School,77570,No,Walk,Yes,No,Yes,Semester 2,1,85,74,87,71,52
S04019,Student_4019,14,Female,5,94.84,76,3.8,T0311,Science,52,6220,203,Not Available,PhD,93919,No,Private,No,No,Yes,Semester 1,4,75,65,68,76,77
S04020,Student_4020,13,Male,6,91.22,59,2.95,T0455,History,16,9702,65,Available,PhD,55567,No,Private,Yes,Yes,Yes,Semester 2,2,72,96,67,99,93
S04021,Student_4021,17,Male,9,84.38,81,4.05,T0151,History,52,1756,348,Not Available,PhD,21149,Yes,Bus,No,Yes,Yes,Semester 2,5,82,87,63,74,72
S04022,Student_4022,12,Male,7,87.54,90,4.5,T0239,History,37,1627,336,Not Available,Master,39387,Yes,Private,Yes,Yes,No,Semester 2,1,50,75,84,83,58
S04023,Student_4023,13,Male,8,99.66,94,4.7,T0337,English,75,9715,331,Available,Bachelor,56313,Yes,Walk,No,No,No,Semester 1,5,52,96,67,98,68
S04024,Student_4024,11,Male,5,88.06,52,2.6,T0396,Science,69,3284,310,Not Available,Bachelor,20019,No,Private,No,No,Yes,Semester 1,1,99,67,77,76,72
S04025,Student_4025,11,Female,9,93.57,71,3.55,T0395,Geography,12,6581,96,Available,PhD,48276,No,Private,No,Yes,No,Semester 2,1,84,66,68,84,62
S04026,Student_4026,12,Male,11,91.8,76,3.8,T0115,Geography,10,1549,104,Available,High School,79750,No,Walk,No,Yes,Yes,Semester 1,2,84,95,74,70,95
S04027,Student_4027,10,Female,5,91.04,52,2.6,T0075,History,40,5683,205,Available,PhD,86535,Yes,Private,No,No,No,Semester 2,5,62,74,64,88,58
S04028,Student_4028,14,Female,10,91.49,82,4.1,T0098,History,65,2801,201,Available,PhD,88070,No,Bus,No,No,Yes,Semester 1,3,82,75,97,52,54
S04029,Student_4029,13,Male,5,83.63,51,2.55,T0383,English,96,9846,153,Not Available,Master,24425,Yes,Bus,Yes,Yes,No,Semester 2,4,62,67,98,74,89
S04030,Student_4030,11,Female,5,84.22,60,3.0,T0111,History,93,529,19,Available,PhD,91864,Yes,Bus,No,Yes,Yes,Semester 1,5,71,98,52,96,79
S04031,Student_4031,10,Male,5,84.04,95,4.75,T0357,Computer Science,89,9478,250,Not Available,Bachelor,94062,Yes,Bus,No,Yes,Yes,Semester 1,4,54,50,72,53,72
S04032,Student_4032,12,Female,11,71.0,59,2.95,T0370,Science,55,9862,158,Not Available,PhD,88089,No,Walk,Yes,No,Yes,Semester 1,3,66,95,99,64,82
S04033,Student_4033,16,Male,5,77.23,88,4.4,T0285,History,41,3698,485,Available,Bachelor,59906,Yes,Walk,Yes,No,No,Semester 2,3,92,56,94,52,70
S04034,Student_4034,15,Male,8,74.64,82,4.1,T0256,History,90,1864,149,Not Available,High School,30242,Yes,Bus,No,Yes,No,Semester 1,4,59,79,61,60,97
S04035,Student_4035,16,Female,9,96.59,56,2.8,T0318,Science,27,4993,22,Available,Bachelor,34275,No,Walk,Yes,No,Yes,Semester 2,4,76,82,81,77,62
S04036,Student_4036,16,Male,10,78.25,64,3.2,T0309,Math,77,9005,263,Available,Bachelor,79566,Yes,Private,Yes,Yes,Yes,Semester 2,4,64,74,77,52,91
S04037,Student_4037,11,Female,5,74.15,75,3.75,T0117,Computer Science,44,3195,497,Available,PhD,95284,Yes,Private,Yes,Yes,Yes,Semester 2,3,94,74,83,67,90
S04038,Student_4038,17,Male,5,73.59,60,3.0,T0176,Computer Science,32,7145,90,Not Available,Bachelor,59911,Yes,Private,Yes,Yes,No,Semester 2,3,91,76,50,95,97
S04039,Student_4039,17,Male,5,91.0,87,4.35,T0228,Geography,88,9221,219,Available,Bachelor,63305,No,Bus,Yes,Yes,Yes,Semester 1,3,58,84,59,58,90
S04040,Student_4040,12,Male,5,70.18,76,3.8,T0347,History,22,6380,382,Not Available,High School,30357,No,Bus,Yes,Yes,No,Semester 2,5,56,92,99,64,61
S04041,Student_4041,13,Female,6,84.14,88,4.4,T0106,Science,87,8649,403,Available,Bachelor,45364,No,Walk,Yes,Yes,No,Semester 1,4,59,67,76,89,71
S04042,Student_4042,17,Female,6,73.57,56,2.8,T0342,Geography,23,6359,387,Not Available,Bachelor,69793,No,Walk,No,Yes,Yes,Semester 2,5,90,79,61,57,53
S04043,Student_4043,16,Male,7,95.49,50,2.5,T0384,English,46,9003,229,Available,PhD,76454,Yes,Walk,No,No,Yes,Semester 2,2,62,63,94,89,58
S04044,Student_4044,17,Female,5,98.75,59,2.95,T0450,Math,14,1495,406,Not Available,Master,92906,No,Bus,No,Yes,Yes,Semester 1,3,65,84,85,63,80
S04045,Student_4045,16,Male,7,98.76,70,3.5,T0239,History,31,7365,427,Available,PhD,41302,No,Walk,Yes,No,No,Semester 1,5,83,83,82,87,99
S04046,Student_4046,14,Female,8,83.26,64,3.2,T0100,Math,37,7996,68,Not Available,High School,30496,Yes,Private,No,Yes,Yes,Semester 1,3,57,69,53,62,97
S04047,Student_4047,11,Female,7,89.34,79,3.95,T0176,History,13,3131,137,Available,PhD,68508,Yes,Private,No,Yes,Yes,Semester 2,1,80,64,70,88,51
S04048,Student_4048,11,Male,9,87.99,79,3.95,T0350,History,59,763,314,Not Available,Bachelor,63189,No,Private,No,Yes,No,Semester 1,4,77,56,69,96,95
S04049,Student_4049,13,Male,6,80.5,57,2.85,T0443,History,38,8184,271,Available,Master,24303,Yes,Bus,No,Yes,No,Semester 2,3,56,62,99,59,85
S04050,Student_4050,17,Male,6,83.32,73,3.65,T0455,Math,46,8712,277,Not Available,PhD,61838,Yes,Walk,Yes,Yes,Yes,Semester 1,4,83,85,66,93,60
S04051,Student_4051,17,Male,5,71.93,68,3.4,T0441,Computer Science,44,9888,38,Available,PhD,60510,No,Walk,Yes,Yes,Yes,Semester 2,5,82,89,95,79,78
S04052,Student_4052,15,Male,5,93.87,52,2.6,T0249,English,29,5543,342,Available,High School,68566,No,Bus,Yes,No,No,Semester 1,1,53,83,83,54,85
S04053,Student_4053,10,Female,8,77.22,64,3.2,T0076,Computer Science,44,5616,389,Available,Bachelor,71541,Yes,Bus,Yes,Yes,No,Semester 1,4,87,62,63,71,83
S04054,Student_4054,14,Female,10,83.82,85,4.25,T0003,Science,93,3633,291,Not Available,PhD,54380,Yes,Private,Yes,Yes,Yes,Semester 2,2,75,53,59,84,96
S04055,Student_4055,11,Male,8,84.42,55,2.75,T0081,Science,11,8897,77,Not Available,PhD,81817,No,Bus,Yes,No,No,Semester 2,3,51,62,69,54,99
S04056,Student_4056,14,Male,9,86.82,91,4.55,T0361,Computer Science,67,2136,216,Available,Master,23464,No,Private,No,No,No,Semester 1,4,81,97,84,61,58
S04057,Student_4057,11,Male,5,94.54,99,4.95,T0288,English,27,9322,281,Not Available,High School,43364,No,Private,No,No,Yes,Semester 2,2,88,93,64,84,61
S04058,Student_4058,14,Female,5,90.76,97,4.85,T0008,English,65,8311,318,Available,Bachelor,29366,Yes,Walk,Yes,Yes,Yes,Semester 2,4,91,62,88,70,70
S04059,Student_4059,12,Male,8,89.89,67,3.35,T0087,History,73,5035,412,Available,PhD,74891,Yes,Private,No,Yes,No,Semester 1,5,90,72,76,75,54
S04060,Student_4060,16,Male,8,85.8,87,4.35,T0486,History,61,1598,184,Available,Master,41610,Yes,Walk,No,No,Yes,Semester 1,3,51,78,64,50,56
S04061,Student_4061,11,Female,8,72.88,68,3.4,T0286,Science,31,789,227,Not Available,PhD,74410,No,Private,Yes,No,No,Semester 1,3,75,82,68,98,93
S04062,Student_4062,14,Female,6,82.06,98,4.9,T0399,History,69,3104,169,Available,PhD,69431,No,Walk,No,Yes,No,Semester 1,2,96,72,75,59,86
S04063,Student_4063,17,Female,7,98.72,99,4.95,T0074,History,19,707,335,Not Available,High School,26215,No,Bus,Yes,No,No,Semester 2,1,76,52,61,87,52
S04064,Student_4064,10,Female,7,99.87,79,3.95,T0439,English,93,8963,253,Not Available,Master,47128,No,Walk,No,Yes,No,Semester 1,1,64,81,73,73,64
S04065,Student_4065,12,Male,5,91.91,62,3.1,T0123,Math,89,4178,262,Available,Master,35285,No,Bus,Yes,No,No,Semester 1,2,70,52,85,80,68
S04066,Student_4066,12,Female,6,76.83,88,4.4,T0377,Computer Science,15,9106,463,Not Available,Bachelor,27668,Yes,Walk,Yes,Yes,Yes,Semester 2,4,97,61,82,94,98
S04067,Student_4067,10,Female,8,73.06,61,3.05,T0294,Geography,90,3968,198,Not Available,PhD,59070,Yes,Bus,Yes,Yes,Yes,Semester 1,1,76,53,54,96,52
S04068,Student_4068,14,Male,5,82.44,83,4.15,T0143,Geography,15,9976,270,Not Available,Master,58037,Yes,Bus,No,No,No,Semester 2,3,83,82,58,72,69
S04069,Student_4069,17,Male,6,95.7,61,3.05,T0158,History,95,5486,452,Available,PhD,54820,Yes,Bus,No,Yes,No,Semester 2,2,98,81,89,70,64
S04070,Student_4070,13,Male,9,91.66,93,4.65,T0430,History,91,9733,395,Available,PhD,88602,Yes,Private,No,No,Yes,Semester 1,2,60,66,63,51,87
S04071,Student_4071,10,Female,10,96.52,73,3.65,T0448,Computer Science,37,4590,139,Not Available,Bachelor,31902,Yes,Bus,No,Yes,Yes,Semester 2,3,72,58,95,80,60
S04072,Student_4072,14,Male,6,88.47,53,2.65,T0410,Geography,51,7303,494,Not Available,Bachelor,84849,No,Walk,Yes,No,Yes,Semester 1,1,99,54,85,51,63
S04073,Student_4073,10,Female,11,73.91,85,4.25,T0371,English,83,2794,12,Available,Master,83698,No,Bus,Yes,No,Yes,Semester 1,5,71,70,74,79,53
S04074,Student_4074,10,Female,5,73.44,99,4.95,T0109,Geography,50,2961,463,Available,PhD,83814,No,Bus,No,No,No,Semester 1,2,72,52,56,74,84
S04075,Student_4075,11,Female,7,71.44,97,4.85,T0334,Geography,72,8445,360,Not Available,Master,94585,No,Walk,No,No,No,Semester 2,4,50,88,83,98,57
S04076,Student_4076,14,Male,11,87.01,63,3.15,T0195,Geography,31,6173,52,Available,PhD,31992,Yes,Bus,No,No,Yes,Semester 2,2,61,52,92,68,70
S04077,Student_4077,13,Female,8,77.29,66,3.3,T0036,History,88,3867,142,Available,Master,98289,Yes,Walk,Yes,Yes,No,Semester 2,5,74,86,56,50,84
S04078,Student_4078,16,Male,10,92.03,98,4.9,T0090,History,38,1443,187,Not Available,Master,60540,Yes,Bus,No,No,No,Semester 1,3,55,93,80,86,53
S04079,Student_4079,11,Male,9,90.59,52,2.6,T0462,Computer Science,80,4656,275,Available,PhD,99597,No,Walk,Yes,Yes,Yes,Semester 1,1,99,84,81,77,85
S04080,Student_4080,10,Male,10,79.54,87,4.35,T0415,Geography,43,665,420,Not Available,High School,82185,No,Walk,No,Yes,No,Semester 1,3,98,82,70,69,63
S04081,Student_4081,16,Female,10,75.3,72,3.6,T0462,History,11,2405,33,Not Available,Bachelor,34512,No,Bus,No,No,No,Semester 1,3,98,52,98,97,93
S04082,Student_4082,15,Female,6,73.07,62,3.1,T0296,Computer Science,35,3556,31,Not Available,PhD,58654,Yes,Bus,No,Yes,No,Semester 2,1,83,97,64,54,52
S04083,Student_4083,16,Female,5,92.12,58,2.9,T0330,Geography,84,850,354,Not Available,Master,46432,Yes,Bus,No,Yes,Yes,Semester 2,3,77,67,79,79,69
S04084,Student_4084,10,Male,5,83.51,70,3.5,T0201,English,98,3809,12,Available,High School,32419,No,Bus,Yes,Yes,Yes,Semester 2,3,74,52,53,72,57
S04085,Student_4085,10,Female,10,79.71,90,4.5,T0046,History,28,6161,409,Available,Master,61736,No,Bus,Yes,No,No,Semester 2,2,67,78,83,91,63
S04086,Student_4086,17,Female,8,95.7,57,2.85,T0488,Math,29,1431,167,Available,High School,48338,No,Bus,Yes,Yes,Yes,Semester 1,4,96,86,58,76,50
S04087,Student_4087,14,Female,5,87.81,66,3.3,T0107,Computer Science,42,4338,377,Available,PhD,43929,No,Private,Yes,Yes,Yes,Semester 2,1,50,54,61,91,69
S04088,Student_4088,14,Female,10,85.54,65,3.25,T0170,History,90,9805,436,Not Available,Bachelor,79807,No,Bus,Yes,Yes,No,Semester 1,2,81,58,79,50,63
S04089,Student_4089,11,Female,5,92.3,65,3.25,T0146,English,91,8558,13,Available,Master,98167,No,Private,No,No,Yes,Semester 2,5,78,61,73,58,77
S04090,Student_4090,13,Male,8,94.47,77,3.85,T0356,English,13,2489,116,Not Available,High School,72600,Yes,Private,No,No,Yes,Semester 1,2,69,65,78,99,88
S04091,Student_4091,11,Male,9,90.58,65,3.25,T0420,History,41,3984,305,Not Available,High School,60081,No,Private,No,No,No,Semester 2,2,95,76,71,56,94
S04092,Student_4092,12,Male,11,83.2,95,4.75,T0460,Science,28,8386,281,Not Available,Bachelor,72519,Yes,Bus,Yes,No,No,Semester 2,3,62,58,84,75,58
S04093,Student_4093,10,Male,10,81.38,95,4.75,T0178,Computer Science,12,1616,241,Available,Master,69729,Yes,Walk,Yes,No,Yes,Semester 1,4,61,99,69,65,72
S04094,Student_4094,16,Female,7,93.15,63,3.15,T0061,Geography,70,8825,370,Not Available,PhD,58284,No,Walk,No,No,Yes,Semester 2,2,57,92,86,55,65
S04095,Student_4095,15,Male,7,85.54,95,4.75,T0424,Geography,47,9919,247,Not Available,PhD,71674,Yes,Walk,Yes,No,No,Semester 2,5,88,71,90,91,97
S04096,Student_4096,10,Female,10,91.13,93,4.65,T0003,English,15,7462,81,Available,Master,81964,No,Bus,No,No,No,Semester 2,3,57,66,58,86,76
S04097,Student_4097,10,Male,6,96.71,87,4.35,T0082,History,65,6467,97,Not Available,Bachelor,58461,No,Walk,No,No,No,Semester 1,2,67,50,71,94,89
S04098,Student_4098,11,Male,9,97.48,69,3.45,T0263,Science,49,8404,25,Available,Bachelor,99771,No,Walk,No,No,Yes,Semester 2,5,70,52,99,61,57
S04099,Student_4099,15,Male,6,78.33,94,4.7,T0287,Computer Science,90,5033,383,Available,Bachelor,85581,No,Bus,Yes,Yes,Yes,Semester 1,1,77,54,65,73,77
S04100,Student_4100,15,Female,11,75.64,97,4.85,T0321,Math,78,9371,100,Not Available,High School,30126,Yes,Bus,Yes,No,No,Semester 1,2,80,71,51,66,67
S04101,Student_4101,15,Female,7,77.84,90,4.5,T0095,Geography,92,3169,459,Not Available,High School,58492,Yes,Private,Yes,Yes,No,Semester 2,1,64,50,93,51,83
S04102,Student_4102,11,Male,8,92.54,83,4.15,T0064,Computer Science,51,9939,448,Available,Bachelor,41931,No,Bus,Yes,Yes,Yes,Semester 1,1,88,96,99,80,51
S04103,Student_4103,10,Female,10,81.1,78,3.9,T0246,Computer Science,95,1691,29,Available,Master,88830,Yes,Walk,No,Yes,Yes,Semester 2,5,82,98,72,86,73
S04104,Student_4104,11,Male,11,75.2,52,2.6,T0077,Science,97,1630,444,Not Available,PhD,79414,No,Bus,No,Yes,No,Semester 2,3,87,53,78,91,59
S04105,Student_4105,14,Male,5,72.95,59,2.95,T0477,Computer Science,83,1903,221,Not Available,High School,77969,No,Bus,No,Yes,Yes,Semester 1,4,72,71,60,78,98
S04106,Student_4106,14,Male,7,79.82,69,3.45,T0259,Geography,11,6130,93,Not Available,Bachelor,39938,No,Walk,Yes,Yes,Yes,Semester 2,4,65,73,84,50,89
S04107,Student_4107,11,Female,9,74.08,51,2.55,T0093,History,37,5530,348,Not Available,High School,80993,No,Walk,Yes,No,Yes,Semester 1,2,73,81,71,93,57
S04108,Student_4108,15,Male,7,74.69,76,3.8,T0291,Geography,26,1881,450,Not Available,High School,27729,No,Bus,Yes,Yes,No,Semester 1,5,70,95,52,63,54
S04109,Student_4109,17,Male,9,90.52,81,4.05,T0271,Math,79,869,135,Not Available,Bachelor,95738,Yes,Bus,No,Yes,No,Semester 2,1,95,51,96,89,52
S04110,Student_4110,10,Male,9,70.59,59,2.95,T0021,History,78,5592,60,Not Available,Master,26951,Yes,Bus,Yes,No,Yes,Semester 1,2,57,85,61,98,82
S04111,Student_4111,11,Female,10,73.53,89,4.45,T0062,English,48,4294,27,Not Available,PhD,42084,Yes,Walk,Yes,Yes,No,Semester 2,3,91,54,50,60,79
S04112,Student_4112,11,Male,9,95.33,66,3.3,T0339,Science,16,6814,470,Not Available,Master,26296,No,Private,Yes,Yes,No,Semester 1,4,66,56,92,81,88
S04113,Student_4113,11,Female,6,95.35,82,4.1,T0412,Geography,41,6200,346,Not Available,High School,34026,No,Bus,No,No,No,Semester 1,4,64,85,75,69,56
S04114,Student_4114,17,Male,11,79.88,55,2.75,T0260,History,13,9868,452,Available,Master,75998,Yes,Bus,No,Yes,Yes,Semester 2,1,63,89,83,51,94
S04115,Student_4115,17,Female,8,72.64,88,4.4,T0237,Computer Science,30,9067,362,Available,Master,75026,Yes,Bus,No,No,No,Semester 2,2,69,92,78,80,70
S04116,Student_4116,12,Male,7,91.15,96,4.8,T0141,History,41,3260,126,Available,PhD,78521,No,Private,No,No,No,Semester 1,2,81,57,95,54,87
S04117,Student_4117,14,Male,8,80.8,67,3.35,T0463,Geography,91,2443,133,Available,Bachelor,39225,No,Bus,Yes,Yes,Yes,Semester 1,4,60,85,82,81,62
S04118,Student_4118,16,Female,11,71.36,58,2.9,T0435,English,23,1457,37,Not Available,Bachelor,53038,No,Private,No,Yes,Yes,Semester 1,3,87,92,81,99,74
S04119,Student_4119,15,Female,5,74.73,57,2.85,T0432,Geography,79,9502,462,Available,Bachelor,77905,No,Bus,Yes,Yes,No,Semester 2,5,81,61,74,58,51
S04120,Student_4120,13,Male,11,74.12,74,3.7,T0167,English,84,5422,421,Not Available,Master,30371,Yes,Walk,No,Yes,No,Semester 1,1,53,77,99,90,51
S04121,Student_4121,17,Female,7,87.67,80,4.0,T0480,Computer Science,55,7129,354,Not Available,Master,65275,Yes,Private,No,No,No,Semester 2,4,78,51,99,59,51
S04122,Student_4122,16,Male,8,96.94,91,4.55,T0067,Geography,29,2033,477,Not Available,PhD,89159,No,Walk,No,No,Yes,Semester 1,4,54,96,96,85,64
S04123,Student_4123,17,Male,8,93.79,53,2.65,T0350,History,67,7385,478,Not Available,Bachelor,84476,Yes,Bus,Yes,No,No,Semester 1,2,92,63,85,98,64
S04124,Student_4124,15,Male,10,86.4,69,3.45,T0058,Math,89,9101,150,Not Available,PhD,83776,Yes,Walk,No,Yes,Yes,Semester 1,1,61,68,51,75,67
S04125,Student_4125,13,Female,10,82.66,77,3.85,T0212,Math,57,553,15,Available,PhD,29294,No,Private,No,Yes,Yes,Semester 1,4,92,70,64,93,54
S04126,Student_4126,12,Male,11,88.56,89,4.45,T0130,Computer Science,16,5296,166,Available,Master,20750,Yes,Bus,Yes,Yes,Yes,Semester 1,4,99,79,62,52,75
S04127,Student_4127,11,Female,11,83.31,50,2.5,T0498,History,49,9790,115,Available,Bachelor,44123,No,Walk,Yes,Yes,No,Semester 2,4,88,98,91,85,79
S04128,Student_4128,12,Male,5,77.38,89,4.45,T0025,Math,68,2896,128,Not Available,High School,83974,Yes,Private,No,Yes,No,Semester 2,1,72,97,64,72,63
S04129,Student_4129,17,Female,9,90.38,93,4.65,T0011,Computer Science,45,9666,146,Available,High School,93550,No,Private,Yes,No,No,Semester 2,4,82,86,55,79,54
S04130,Student_4130,12,Female,7,96.2,72,3.6,T0257,English,53,8351,38,Available,Master,62732,No,Private,No,No,Yes,Semester 1,4,65,70,70,88,89
S04131,Student_4131,16,Male,10,81.19,96,4.8,T0304,History,40,5421,175,Not Available,Master,71238,Yes,Walk,No,No,Yes,Semester 2,2,99,77,91,72,70
S04132,Student_4132,10,Female,7,95.25,62,3.1,T0369,English,51,7753,74,Not Available,Master,64230,No,Private,Yes,No,No,Semester 1,3,93,82,75,72,92
S04133,Student_4133,17,Male,5,82.93,65,3.25,T0432,History,53,5339,65,Available,Master,68046,No,Bus,No,No,No,Semester 1,5,60,91,84,92,57
S04134,Student_4134,17,Male,10,82.04,75,3.75,T0394,English,52,3058,295,Not Available,High School,32392,No,Bus,Yes,Yes,Yes,Semester 1,1,57,56,94,85,55
S04135,Student_4135,16,Male,10,70.85,80,4.0,T0081,English,52,8830,379,Not Available,Bachelor,74853,No,Private,No,No,No,Semester 1,5,82,91,67,74,75
S04136,Student_4136,14,Male,9,90.86,99,4.95,T0286,Math,56,3020,105,Available,PhD,61466,Yes,Private,No,No,No,Semester 1,4,97,65,55,69,53
S04137,Student_4137,13,Male,7,94.23,50,2.5,T0419,History,15,5137,386,Available,High School,82423,No,Bus,No,No,Yes,Semester 2,3,83,86,63,87,79
S04138,Student_4138,11,Female,7,89.91,66,3.3,T0370,Geography,75,4327,452,Not Available,Bachelor,77565,Yes,Bus,No,Yes,Yes,Semester 2,2,70,74,67,82,84
S04139,Student_4139,16,Male,7,74.54,65,3.25,T0019,Math,95,7129,224,Not Available,Master,35386,Yes,Private,Yes,Yes,No,Semester 1,2,87,87,92,82,76
S04140,Student_4140,13,Female,9,73.1,86,4.3,T0110,English,18,1837,240,Available,PhD,48822,Yes,Bus,Yes,No,Yes,Semester 1,1,66,93,69,87,76
S04141,Student_4141,15,Female,10,87.19,59,2.95,T0437,English,20,2794,67,Available,Bachelor,96498,No,Private,No,Yes,Yes,Semester 2,3,98,87,64,50,93
S04142,Student_4142,13,Male,5,82.05,87,4.35,T0034,Geography,89,3177,403,Available,Bachelor,32131,Yes,Walk,Yes,Yes,No,Semester 1,1,83,91,94,96,92
